1.000000000000000056e-01 4.827514250603125862e-02
2.000000000000000111e-01 3.521211694948699761e-02
3.000000000000000444e-01 2.930940234732435506e-02
4.000000000000000222e-01 2.554664916046940973e-02
5.000000000000000000e-01 2.286862507155911634e-02
5.999999999999999778e-01 2.090949608875912469e-02
7.000000000000000666e-01 1.947828480937937104e-02
8.000000000000000444e-01 1.845178092742473519e-02
9.000000000000000222e-01 1.774308679842359626e-02
1.000000000000000000e+00 1.728829319352898075e-02
1.100000000000000089e+00 1.703919284125535519e-02
1.200000000000000178e+00 1.695873111995498464e-02
1.300000000000000266e+00 1.701797523185580654e-02
1.400000000000000133e+00 1.719402084643940204e-02
1.500000000000000222e+00 1.746851080307163656e-02
1.600000000000000089e+00 1.782656691382174946e-02
1.700000000000000178e+00 1.825600715036219610e-02
1.800000000000000266e+00 1.874676368147738109e-02
1.900000000000000133e+00 1.929044454811698617e-02
2.000000000000000000e+00 1.987999954428418953e-02
2.100000000000000089e+00 2.050946269418930240e-02
2.200000000000000178e+00 2.117375171627057170e-02
2.300000000000000266e+00 2.186851036323404773e-02
2.400000000000000355e+00 2.258998336009584301e-02
2.500000000000000444e+00 2.333491636891030230e-02
2.600000000000000089e+00 2.410047534358282159e-02
2.700000000000000178e+00 2.488418103681342211e-02
2.800000000000000266e+00 2.568385544311326332e-02
2.900000000000000355e+00 2.649757771594580397e-02
3.000000000000000444e+00 2.732364765878409624e-02
3.100000000000000089e+00 2.816055531203496415e-02
3.200000000000000178e+00 2.900695547770035937e-02
3.300000000000000266e+00 2.986164626800772229e-02
3.400000000000000355e+00 3.072355095228839969e-02
3.500000000000000444e+00 3.159170252212261526e-02
3.600000000000000089e+00 3.246523050848165032e-02
3.700000000000000178e+00 3.334334967388993126e-02
3.800000000000000266e+00 3.422535027317373524e-02
3.900000000000000355e+00 3.511058963242091879e-02
4.000000000000000000e+00 3.599848484056709236e-02
4.099999999999999645e+00 3.688850638400684168e-02
4.200000000000000178e+00 3.778017258367707965e-02
4.299999999999999822e+00 3.867304471762916113e-02
4.399999999999999467e+00 3.956672273131649209e-02
4.500000000000000000e+00 4.046084145355212380e-02
4.599999999999999645e+00 4.135506724902367204e-02
4.700000000000000178e+00 4.224909504893106099e-02
4.799999999999999822e+00 4.314264571016349775e-02
4.900000000000000355e+00 4.403546366079837820e-02
5.000000000000000000e+00 4.492731479585659188e-02
5.099999999999999645e+00 4.581798459240495058e-02
5.200000000000000178e+00 4.670727641743443320e-02
5.299999999999999822e+00 4.759501000560220629e-02
5.400000000000000355e+00 4.848102008702505350e-02
5.500000000000000000e+00 4.936515514794299897e-02
5.599999999999999645e+00 5.024727630931395683e-02
5.700000000000000178e+00 5.112725631031559553e-02
5.799999999999999822e+00 5.200497858537117546e-02
5.900000000000000355e+00 5.288033642472635826e-02
6.000000000000000000e+00 5.375323220981785555e-02
6.099999999999999645e+00 5.462357671572379975e-02
6.200000000000000178e+00 5.549128847389379893e-02
6.299999999999999822e+00 5.635629318914466696e-02
6.400000000000000355e+00 5.721852320559335514e-02
6.500000000000000000e+00 5.807791701679676510e-02
6.599999999999999645e+00 5.893441881589053799e-02
6.700000000000000178e+00 5.978797808197627850e-02
6.799999999999999822e+00 6.063854919940885740e-02
6.900000000000000355e+00 6.148609110698827207e-02
7.000000000000000000e+00 6.233056697437232285e-02
7.099999999999999645e+00 6.317194390330052589e-02
7.200000000000000178e+00 6.401019265146426496e-02
7.299999999999999822e+00 6.484528737707166701e-02
7.400000000000000355e+00 6.567720540234950333e-02
7.500000000000000000e+00 6.650592699439258904e-02
7.599999999999999645e+00 6.733143516192395539e-02
7.700000000000000178e+00 6.815371546666418312e-02
7.799999999999999822e+00 6.897275584812916083e-02
7.900000000000000355e+00 6.978854646078382074e-02
