1.000000000000000056e-01 2.433578810025892325e-02
2.000000000000000111e-01 2.225064208082734585e-02
3.000000000000000444e-01 2.096454668939036481e-02
4.000000000000000222e-01 2.003320881185664468e-02
5.000000000000000000e-01 1.935064296833978112e-02
5.999999999999999778e-01 1.888994417909086940e-02
7.000000000000000666e-01 1.863699663077120899e-02
8.000000000000000444e-01 1.857821375253368781e-02
9.000000000000000222e-01 1.869932527797198152e-02
1.000000000000000000e+00 1.898593076814572567e-02
1.100000000000000089e+00 1.942405830146945109e-02
1.200000000000000178e+00 2.000049956760113420e-02
1.300000000000000266e+00 2.070296673908872745e-02
1.400000000000000133e+00 2.152013848445890470e-02
1.500000000000000222e+00 2.244164357397606183e-02
1.600000000000000089e+00 2.345801207809897551e-02
1.700000000000000178e+00 2.456061169704929631e-02
1.800000000000000266e+00 2.574157913907969969e-02
1.900000000000000133e+00 2.699375197331939716e-02
2.000000000000000000e+00 2.831060377913439258e-02
2.100000000000000089e+00 2.968618392114184129e-02
2.200000000000000178e+00 3.111506243485435974e-02
2.300000000000000266e+00 3.259228004148819607e-02
2.400000000000000355e+00 3.411330306360926823e-02
2.500000000000000444e+00 3.567398289351102203e-02
2.600000000000000089e+00 3.727051961923295159e-02
2.700000000000000178e+00 3.889942940698039309e-02
2.800000000000000266e+00 4.055751525458338447e-02
2.900000000000000355e+00 4.224184075749304323e-02
3.000000000000000444e+00 4.394970656024821398e-02
3.100000000000000089e+00 4.567862919869812577e-02
3.200000000000000178e+00 4.742632206953761864e-02
3.300000000000000266e+00 4.919067829287245008e-02
3.400000000000000355e+00 5.096975526013729912e-02
3.500000000000000444e+00 5.276176068362213589e-02
3.600000000000000089e+00 5.456503998519383197e-02
3.700000000000000178e+00 5.637806488069727756e-02
3.800000000000000266e+00 5.819942303319394078e-02
3.900000000000000355e+00 6.002780866287268230e-02
4.000000000000000000e+00 6.186201401436584174e-02
4.099999999999999645e+00 6.370092159353352157e-02
4.200000000000000178e+00 6.554349709572783456e-02
4.299999999999999822e+00 6.738878295628969450e-02
4.399999999999999467e+00 6.923589246171206468e-02
4.500000000000000000e+00 7.108400436666274802e-02
4.599999999999999645e+00 7.293235796800966175e-02
4.700000000000000178e+00 7.478024859223803000e-02
4.799999999999999822e+00 7.662702345727843978e-02
4.900000000000000355e+00 7.847207787385666877e-02
5.000000000000000000e+00 8.031485175509518737e-02
5.099999999999999645e+00 8.215482640630597522e-02
5.200000000000000178e+00 8.399152156975694949e-02
5.299999999999999822e+00 8.582449270172599898e-02
5.400000000000000355e+00 8.765332846140197476e-02
5.500000000000000000e+00 8.947764839319871655e-02
5.599999999999999645e+00 9.129710078583180843e-02
5.700000000000000178e+00 9.311136069310692320e-02
5.799999999999999822e+00 9.492012810279215618e-02
5.900000000000000355e+00 9.672312624122832159e-02
6.000000000000000000e+00 9.852010000247340971e-02
6.099999999999999645e+00 1.003108144918084532e-01
6.200000000000000178e+00 1.020950536743542997e-01
6.299999999999999822e+00 1.038726191203812182e-01
6.400000000000000355e+00 1.056433288396425030e-01
6.500000000000000000e+00 1.074070161977376675e-01
6.599999999999999645e+00 1.091635289081218513e-01
6.700000000000000178e+00 1.109127280939288529e-01
6.799999999999999822e+00 1.126544874142730857e-01
6.900000000000000355e+00 1.143886922501490544e-01
7.000000000000000000e+00 1.161152389454550155e-01
7.099999999999999645e+00 1.178340340990392393e-01
7.200000000000000178e+00 1.195449939040064830e-01
7.299999999999999822e+00 1.212480435308268822e-01
7.400000000000000355e+00 1.229431165510705831e-01
7.500000000000000000e+00 1.246301543988456439e-01
7.599999999999999645e+00 1.263091058672481670e-01
7.700000000000000178e+00 1.279799266373458921e-01
7.799999999999999822e+00 1.296425788374105936e-01
7.900000000000000355e+00 1.312970306302896628e-01
