5.000000000000000000e+00 3.847669496432786634e-02
6.000000000000000000e+00 4.080629190004621959e-02
7.000000000000000000e+00 4.400822776840490613e-02
8.000000000000000000e+00 4.761986394335210315e-02
9.000000000000000000e+00 5.139245503760677541e-02
1.000000000000000000e+01 5.518777030309567760e-02
1.100000000000000000e+01 5.892800134910700788e-02
1.200000000000000000e+01 6.256976592320151465e-02
1.300000000000000000e+01 6.608988369823116937e-02
1.400000000000000000e+01 6.947726372964800612e-02
1.500000000000000000e+01 7.272812371120389308e-02
1.600000000000000000e+01 7.584309937614286401e-02
1.700000000000000000e+01 7.882546196061175625e-02
1.800000000000000000e+01 8.168000314642015480e-02
1.900000000000000000e+01 8.441233123337459066e-02
2.000000000000000000e+01 8.702842539307364955e-02
